,entry_time,exit_time,side,entry,exit,lots,pnl,r_multiple,exit_reason,reason
0,2023-12-06 16:00:00+00:00,2023-12-08 13:00:00+00:00,sell,1.0789878670120239,1.073592848141828,0.02,10.550037740391566,1.0550037740391567,take_profit,h4_pullback_sell
