entry,exit,dir,entry_px,exit_px,sl,tp,pnl_pips,r,reason
2026-02-04 05:30:00,2026-02-04 08:00:00,SHORT,1.1832,1.1837,1.18362,1.18194,-5.0,-1.19,sl
2026-02-04 12:45:00,2026-02-04 14:00:00,SHORT,1.18216,1.18062,1.1827,1.18054,15.4,2.85,tp
2026-02-05 07:15:00,2026-02-05 07:30:00,SHORT,1.17948,1.18001,1.17993,1.17814,-5.3,-1.18,sl
2026-02-05 14:15:00,2026-02-05 14:45:00,SHORT,1.18187,1.1796,1.18265,1.17952,22.7,2.9,tp
2026-02-06 10:15:00,2026-02-06 13:30:00,SHORT,1.17971,1.18026,1.18018,1.1783,-5.5,-1.17,sl
2026-02-09 05:15:00,2026-02-09 05:30:00,SHORT,1.18293,1.18343,1.18335,1.18166,-5.0,-1.19,sl
2026-02-09 12:00:00,2026-02-09 12:15:00,SHORT,1.18675,1.18746,1.18738,1.18487,-7.1,-1.13,sl
2026-02-10 08:45:00,2026-02-10 09:00:00,SHORT,1.1912,1.19181,1.19173,1.1896,-6.1,-1.15,sl
2026-02-10 14:15:00,2026-02-10 14:30:00,SHORT,1.19138,1.19211,1.19203,1.18943,-7.3,-1.12,sl
2026-02-11 09:45:00,2026-02-11 10:30:00,SHORT,1.19169,1.19223,1.19215,1.19031,-5.4,-1.17,sl
2026-02-11 17:30:00,2026-02-12 04:45:00,SHORT,1.18897,1.1861,1.18995,1.18602,28.7,2.92,tp
2026-02-12 09:00:00,2026-02-12 09:15:00,SHORT,1.18782,1.18848,1.1884,1.18609,-6.6,-1.14,sl
2026-02-12 14:00:00,2026-02-12 16:15:00,SHORT,1.18833,1.18668,1.18891,1.1866,16.5,2.86,tp
2026-02-13 14:00:00,2026-02-13 15:45:00,SHORT,1.18723,1.1853,1.1879,1.18522,19.3,2.88,tp
2026-02-16 06:45:00,2026-02-16 08:15:00,SHORT,1.18684,1.18599,1.18715,1.18591,8.5,2.74,tp
2026-02-16 11:00:00,2026-02-16 12:45:00,SHORT,1.18651,1.18541,1.1869,1.18533,11.0,2.8,tp
2026-02-17 09:30:00,2026-02-17 11:45:00,SHORT,1.18456,1.18349,1.18494,1.18341,10.7,2.79,tp
2026-02-17 17:15:00,2026-02-17 18:15:00,SHORT,1.18355,1.18433,1.18425,1.18146,-7.8,-1.11,sl
2026-02-18 06:00:00,2026-02-18 07:15:00,SHORT,1.18441,1.18372,1.18467,1.18364,6.9,2.69,tp
2026-02-18 12:30:00,2026-02-18 13:00:00,SHORT,1.18405,1.18456,1.18448,1.18277,-5.1,-1.19,sl
