entry,exit,dir,entry_px,exit_px,sl,tp,pnl_pips,r,reason
2025-05-14 09:00:00,2025-05-14 11:00:00,LONG,1.12382,1.12215,1.12223,1.12859,-16.7,-1.05,sl
2025-05-21 06:00:00,2025-05-21 07:00:00,LONG,1.13316,1.1317,1.13178,1.1373,-14.6,-1.06,sl
2025-05-21 10:00:00,2025-05-21 11:00:00,LONG,1.13347,1.13184,1.13192,1.13813,-16.3,-1.05,sl
2025-05-26 06:00:00,2025-05-26 07:00:00,LONG,1.14168,1.13969,1.13977,1.14646,-19.9,-1.04,sl
2025-05-29 18:00:00,2025-05-30 01:00:00,LONG,1.1377,1.13529,1.13537,1.14352,-24.1,-1.03,sl
2025-06-06 05:00:00,2025-06-06 06:00:00,LONG,1.14396,1.14243,1.14251,1.14831,-15.3,-1.06,sl
2025-06-10 13:00:00,2025-06-11 09:00:00,SHORT,1.14305,1.14451,1.14443,1.13959,-14.6,-1.06,sl
2025-06-11 16:00:00,2025-06-11 22:00:00,SHORT,1.14878,1.15044,1.15036,1.14483,-16.6,-1.05,sl
2025-06-17 17:00:00,2025-06-17 18:00:00,LONG,1.1503,1.14845,1.14853,1.15472,-18.5,-1.05,sl
2025-06-19 06:00:00,2025-06-19 19:00:00,LONG,1.14564,1.14946,1.14408,1.14954,38.2,2.45,tp
2025-07-02 12:00:00,2025-07-02 15:00:00,LONG,1.17494,1.17807,1.17366,1.17815,31.3,2.44,tp
2025-07-03 13:00:00,2025-07-03 14:00:00,LONG,1.17381,1.1774,1.17234,1.17748,35.9,2.45,tp
2025-07-07 18:00:00,2025-07-08 07:00:00,LONG,1.17065,1.17492,1.1692,1.175,42.7,2.94,tp
2025-07-09 12:00:00,2025-07-09 23:00:00,LONG,1.1691,1.17296,1.16779,1.17304,38.6,2.94,tp
2025-07-17 12:00:00,2025-07-18 00:00:00,LONG,1.15742,1.16223,1.15579,1.16231,48.1,2.95,tp
2025-07-25 13:00:00,2025-07-27 21:00:00,LONG,1.17184,1.17496,1.17056,1.17504,31.2,2.44,tp
2025-07-29 05:00:00,2025-07-29 06:00:00,LONG,1.15879,1.15743,1.15751,1.16263,-13.6,-1.06,sl
2025-07-29 14:00:00,2025-07-29 15:00:00,LONG,1.15452,1.15266,1.15274,1.15986,-18.6,-1.04,sl
2025-08-11 16:00:00,2025-08-12 12:00:00,LONG,1.16064,1.16389,1.15931,1.16397,32.5,2.44,tp
2025-08-20 13:00:00,2025-08-20 14:00:00,LONG,1.1671,1.16589,1.16597,1.17049,-12.1,-1.07,sl
2025-08-21 15:00:00,2025-08-21 16:00:00,LONG,1.16154,1.1601,1.16018,1.16561,-14.4,-1.06,sl
2025-08-28 12:00:00,2025-08-29 12:00:00,LONG,1.16665,1.16521,1.16529,1.17074,-14.4,-1.06,sl
2025-09-03 08:00:00,2025-09-03 14:00:00,LONG,1.16356,1.16717,1.16233,1.16725,36.1,2.93,tp
2025-09-04 13:00:00,2025-09-04 14:00:00,LONG,1.16458,1.16329,1.16337,1.1682,-12.9,-1.07,sl
2025-09-10 08:00:00,2025-09-10 12:00:00,LONG,1.17027,1.16899,1.16907,1.17388,-12.8,-1.07,sl
2025-09-11 10:00:00,2025-09-11 12:00:00,LONG,1.16856,1.16749,1.16757,1.17152,-10.7,-1.08,sl
2025-09-15 06:00:00,2025-09-15 07:00:00,SHORT,1.17266,1.17373,1.17365,1.17018,-10.7,-1.08,sl
2025-09-19 13:00:00,2025-09-19 14:00:00,LONG,1.17358,1.17566,1.17574,1.17749,20.8,1.33,trail
2025-09-30 09:00:00,2025-09-30 10:00:00,LONG,1.17554,1.17441,1.17449,1.1787,-11.3,-1.08,sl
2025-10-01 08:00:00,2025-10-01 10:00:00,SHORT,1.17481,1.17238,1.1723,1.1708,24.3,1.81,trail
2025-10-08 06:00:00,2025-10-08 09:00:00,LONG,1.16172,1.1605,1.16058,1.16457,-12.2,-1.07,sl
2025-10-16 13:00:00,2025-10-16 17:00:00,LONG,1.16605,1.16854,1.16502,1.16862,24.9,2.42,tp
2025-10-24 05:00:00,2025-10-24 06:00:00,LONG,1.16074,1.16,1.16008,1.1624,-7.4,-1.12,sl
2025-10-28 06:00:00,2025-10-28 07:00:00,LONG,1.16631,1.16543,1.16551,1.1687,-8.8,-1.1,sl
2025-10-28 12:00:00,2025-10-28 13:00:00,LONG,1.16591,1.16495,1.16503,1.16856,-9.6,-1.09,sl
2025-11-25 18:00:00,2025-11-26 06:00:00,SHORT,1.15813,1.15956,1.15948,1.15475,-14.3,-1.06,sl
2025-11-26 14:00:00,2025-11-26 15:00:00,LONG,1.15522,1.15836,1.15393,1.15844,31.4,2.44,tp
2025-12-04 09:00:00,2025-12-04 10:00:00,LONG,1.16766,1.16679,1.16687,1.16962,-8.7,-1.1,sl
2025-12-12 18:00:00,2025-12-12 19:00:00,LONG,1.17476,1.17364,1.17372,1.17735,-11.2,-1.08,sl
2025-12-15 16:00:00,2025-12-15 17:00:00,LONG,1.17627,1.17505,1.17513,1.17913,-12.2,-1.07,sl
2025-12-16 12:00:00,2025-12-16 13:00:00,LONG,1.17634,1.17875,1.17534,1.17883,24.1,2.42,tp
2025-12-23 14:00:00,2025-12-23 15:00:00,LONG,1.17746,1.17646,1.17654,1.17976,-10.0,-1.09,sl
2025-12-24 12:00:00,2025-12-24 13:00:00,LONG,1.17925,1.17827,1.17835,1.18151,-9.8,-1.09,sl
2026-01-06 07:00:00,2026-01-06 08:00:00,LONG,1.17361,1.17262,1.1727,1.17587,-9.9,-1.09,sl
2026-01-12 17:00:00,2026-01-13 01:00:00,LONG,1.16715,1.16589,1.16597,1.17011,-12.6,-1.07,sl
2026-01-23 12:00:00,2026-01-23 16:00:00,LONG,1.17373,1.17679,1.17268,1.17687,30.6,2.92,tp
2026-01-27 07:00:00,2026-01-27 08:00:00,LONG,1.18718,1.18578,1.18586,1.19047,-14.0,-1.06,sl
2026-01-28 13:00:00,2026-01-28 14:00:00,LONG,1.19797,1.19578,1.19586,1.20323,-21.9,-1.04,sl
2026-02-16 12:00:00,2026-02-17 05:00:00,SHORT,1.18594,1.18369,1.18687,1.18361,22.5,2.41,tp
2026-02-26 18:00:00,2026-02-27 04:00:00,LONG,1.17758,1.18081,1.17648,1.18089,32.3,2.93,tp
2026-02-27 17:00:00,2026-03-01 22:00:00,LONG,1.18218,1.18087,1.18095,1.18587,-13.1,-1.07,sl
2026-03-06 12:00:00,2026-03-06 14:00:00,LONG,1.15623,1.1547,1.15478,1.16059,-15.3,-1.06,sl
2026-03-12 11:00:00,2026-03-12 15:00:00,SHORT,1.15559,1.15114,1.1571,1.15106,44.5,2.95,tp
2026-03-13 06:00:00,2026-03-13 07:00:00,SHORT,1.14992,1.14617,1.1512,1.14609,37.5,2.94,tp
2026-03-18 19:00:00,2026-03-18 20:00:00,LONG,1.1477,1.14567,1.14575,1.15354,-20.3,-1.04,sl
2026-03-19 14:00:00,2026-03-19 15:00:00,SHORT,1.15154,1.15379,1.15371,1.14502,-22.5,-1.04,sl
2026-03-27 06:00:00,2026-03-29 21:00:00,SHORT,1.15393,1.15004,1.15525,1.14996,38.9,2.94,tp
2026-04-03 06:00:00,2026-04-03 07:00:00,SHORT,1.15361,1.15461,1.15453,1.15086,-10.0,-1.09,sl
2026-04-03 12:00:00,2026-04-03 15:00:00,SHORT,1.15426,1.152,1.15504,1.15192,22.6,2.9,tp
2026-04-10 13:00:00,2026-04-12 21:00:00,LONG,1.17206,1.17076,1.17084,1.17573,-13.0,-1.07,sl
2026-04-17 12:00:00,2026-04-17 13:00:00,SHORT,1.17919,1.18015,1.18007,1.17654,-9.6,-1.09,sl
2026-04-24 12:00:00,2026-04-24 13:00:00,LONG,1.17147,1.17039,1.17047,1.17397,-10.8,-1.08,sl
2026-04-24 16:00:00,2026-04-26 21:00:00,LONG,1.17173,1.17053,1.17061,1.17452,-12.0,-1.07,sl
2026-04-28 05:00:00,2026-04-28 11:00:00,SHORT,1.17107,1.16857,1.17193,1.16849,25.0,2.91,tp
2026-05-05 13:00:00,2026-05-05 14:00:00,SHORT,1.16905,1.17026,1.17018,1.16566,-12.1,-1.07,sl
2026-05-05 18:00:00,2026-05-05 23:00:00,SHORT,1.1697,1.17093,1.17085,1.16625,-12.3,-1.07,sl
2026-05-11 18:00:00,2026-05-11 22:00:00,SHORT,1.17763,1.17862,1.17854,1.17536,-9.9,-1.09,sl
2026-05-12 06:00:00,2026-05-12 08:00:00,SHORT,1.17606,1.17411,1.17687,1.17403,19.5,2.4,tp
2026-05-22 16:00:00,2026-05-22 17:00:00,SHORT,1.1601,1.16123,1.16115,1.15747,-11.3,-1.08,sl
