,equity
2023-09-13 23:00:00+00:00,1000.0
2024-10-04 12:00:00+00:00,1010.6287268395939
2024-10-16 18:00:00+00:00,1022.0797803061896
2025-03-18 08:00:00+00:00,1032.864532863916
2025-03-26 19:00:00+00:00,1045.7465904032942
2025-11-03 08:00:00+00:00,1059.6970107508985
2025-12-01 10:00:00+00:00,1074.8065726251666
2025-12-30 20:00:00+00:00,1064.3111973656564
2026-01-19 00:00:00+00:00,1053.5047212093007
2026-02-19 13:00:00+00:00,1067.7108593533203
2026-04-07 19:00:00+00:00,1057.2918421166485
