entry,exit,dir,entry_px,exit_px,sl,tp,pnl_pips,r,reason
2026-01-05 08:00:00,2026-01-05 08:05:00,LONG,1.1686,1.16821,1.16829,1.16983,-3.9,-1.26,sl
2026-01-07 06:30:00,2026-01-07 06:50:00,SHORT,1.16936,1.16964,1.16956,1.16858,-2.8,-1.41,sl
2026-01-08 10:15:00,2026-01-08 13:30:00,SHORT,1.16781,1.16686,1.16807,1.16678,9.5,3.69,tp
2026-01-09 08:35:00,2026-01-09 10:05:00,LONG,1.16423,1.1639,1.16398,1.16523,-3.3,-1.32,sl
2026-01-15 10:35:00,2026-01-15 11:50:00,SHORT,1.16387,1.16305,1.16409,1.16297,8.2,3.64,tp
2026-01-16 09:15:00,2026-01-16 09:20:00,SHORT,1.16106,1.16135,1.16127,1.16024,-2.9,-1.39,sl
2026-01-21 07:30:00,2026-01-21 07:35:00,SHORT,1.1722,1.17137,1.17248,1.17129,8.3,2.92,tp
2026-01-26 09:45:00,2026-01-26 12:30:00,SHORT,1.1865,1.18471,1.18709,1.18463,17.9,3.06,tp
2026-01-27 05:20:00,2026-01-27 07:05:00,LONG,1.18724,1.18686,1.18694,1.1882,-3.8,-1.27,sl
2026-01-28 10:50:00,2026-01-28 11:15:00,SHORT,1.19916,1.19697,1.19987,1.19689,21.9,3.09,tp
2026-01-29 14:15:00,2026-01-29 14:25:00,SHORT,1.19629,1.197,1.19692,1.19426,-7.1,-1.13,sl
2026-01-29 17:50:00,2026-01-29 20:50:00,SHORT,1.19577,1.19669,1.19661,1.19308,-9.2,-1.1,sl
2026-01-30 08:05:00,2026-01-30 09:20:00,SHORT,1.19403,1.19212,1.19465,1.19204,19.1,3.07,tp
2026-02-03 15:30:00,2026-02-03 15:50:00,SHORT,1.18065,1.18126,1.18118,1.1788,-6.1,-1.15,sl
2026-02-12 08:20:00,2026-02-12 08:30:00,SHORT,1.18742,1.18788,1.1878,1.18619,-4.6,-1.21,sl
2026-02-13 09:05:00,2026-02-13 10:20:00,SHORT,1.18639,1.18551,1.18669,1.18543,8.8,2.93,tp
2026-02-16 09:05:00,2026-02-16 12:15:00,SHORT,1.18663,1.18579,1.18692,1.18571,8.4,2.92,tp
2026-02-23 15:10:00,2026-02-23 16:00:00,SHORT,1.18057,1.17916,1.181,1.17908,14.1,3.31,tp
2026-02-24 17:20:00,2026-02-25 02:30:00,SHORT,1.1784,1.17888,1.1788,1.177,-4.8,-1.2,sl
2026-02-26 07:55:00,2026-02-26 08:00:00,SHORT,1.18156,1.18061,1.18186,1.18053,9.5,3.23,tp
2026-02-26 13:25:00,2026-02-26 13:40:00,SHORT,1.18139,1.18046,1.18168,1.18038,9.3,3.22,tp
2026-03-03 18:40:00,2026-03-04 01:15:00,SHORT,1.16166,1.15878,1.1625,1.1587,28.8,3.41,tp
2026-03-05 12:35:00,2026-03-05 13:40:00,SHORT,1.16202,1.15989,1.16265,1.15981,21.3,3.37,tp
2026-03-06 07:25:00,2026-03-06 08:25:00,SHORT,1.16143,1.1603,1.16178,1.16022,11.3,3.27,tp
2026-03-06 16:45:00,2026-03-06 18:10:00,SHORT,1.16069,1.16168,1.1616,1.15752,-9.9,-1.09,sl
2026-03-12 06:50:00,2026-03-12 07:20:00,SHORT,1.15479,1.15524,1.15516,1.1536,-4.5,-1.22,sl
2026-03-13 12:50:00,2026-03-13 13:40:00,SHORT,1.14821,1.14888,1.1488,1.14631,-6.7,-1.13,sl
2026-03-24 07:00:00,2026-03-24 07:05:00,SHORT,1.15899,1.15948,1.1594,1.15769,-4.9,-1.2,sl
2026-03-24 11:10:00,2026-03-24 11:50:00,SHORT,1.1597,1.15794,1.16027,1.15786,17.6,3.06,tp
2026-03-25 08:15:00,2026-03-25 08:20:00,SHORT,1.16046,1.16099,1.16091,1.15902,-5.3,-1.18,sl
2026-03-25 11:55:00,2026-03-25 12:00:00,SHORT,1.1601,1.16068,1.1606,1.15851,-5.8,-1.16,sl
2026-03-26 17:55:00,2026-03-26 19:45:00,LONG,1.15266,1.15208,1.15216,1.15426,-5.8,-1.16,sl
2026-04-10 04:25:00,2026-04-10 05:20:00,SHORT,1.1694,1.1689,1.16958,1.16882,5.0,2.76,tp
2026-04-21 05:40:00,2026-04-21 06:00:00,SHORT,1.17794,1.17743,1.17812,1.17735,5.1,2.77,tp
2026-04-21 14:45:00,2026-04-21 14:50:00,SHORT,1.17697,1.1759,1.17733,1.17582,10.7,2.98,tp
2026-04-23 06:55:00,2026-04-23 07:05:00,SHORT,1.17057,1.17087,1.17079,1.16985,-3.0,-1.36,sl
2026-04-28 15:30:00,2026-04-28 15:35:00,SHORT,1.17088,1.1714,1.17132,1.16946,-5.2,-1.18,sl
2026-04-29 11:10:00,2026-04-29 11:35:00,SHORT,1.17048,1.17084,1.17076,1.16957,-3.6,-1.28,sl
2026-05-13 16:30:00,2026-05-13 17:55:00,SHORT,1.17146,1.17044,1.1718,1.17036,10.2,2.97,tp
2026-05-22 05:00:00,2026-05-22 05:05:00,SHORT,1.16133,1.16156,1.16148,1.16085,-2.3,-1.53,sl
2026-05-22 13:10:00,2026-05-22 13:40:00,SHORT,1.16128,1.16039,1.16158,1.16031,8.9,2.94,tp
2026-06-03 11:55:00,2026-06-03 12:20:00,SHORT,1.1619,1.16111,1.16217,1.16103,7.9,2.9,tp
2026-06-12 13:40:00,2026-06-12 14:50:00,SHORT,1.15735,1.15781,1.15773,1.15613,-4.6,-1.21,sl
2026-06-22 09:50:00,2026-06-22 10:05:00,SHORT,1.14587,1.14631,1.14623,1.14471,-4.4,-1.22,sl
2026-06-22 12:55:00,2026-06-22 13:00:00,SHORT,1.14571,1.14464,1.14607,1.14456,10.7,2.98,tp
2026-06-25 14:00:00,2026-06-25 14:05:00,SHORT,1.1362,1.13675,1.13667,1.1347,-5.5,-1.17,sl
2026-07-01 13:50:00,2026-07-01 14:50:00,SHORT,1.14024,1.13861,1.14073,1.13853,16.3,3.34,tp
2026-07-06 06:40:00,2026-07-06 06:50:00,LONG,1.14234,1.14205,1.14213,1.143,-2.9,-1.39,sl
2026-07-07 08:35:00,2026-07-07 08:55:00,SHORT,1.14329,1.14271,1.1435,1.14263,5.8,2.81,tp
2026-07-10 16:15:00,2026-07-10 17:00:00,SHORT,1.14378,1.14285,1.1441,1.14277,9.3,2.95,tp
2026-07-16 07:00:00,2026-07-16 07:15:00,SHORT,1.14669,1.14698,1.1469,1.14601,-2.9,-1.38,sl
2026-07-16 12:05:00,2026-07-16 12:30:00,SHORT,1.14675,1.14586,1.14705,1.14578,8.9,2.94,tp
2026-07-17 14:50:00,2026-07-17 15:20:00,SHORT,1.14399,1.14441,1.14433,1.14291,-4.2,-1.24,sl
2026-07-20 11:35:00,2026-07-20 11:55:00,SHORT,1.14368,1.14296,1.14393,1.14288,7.2,2.88,tp
2026-07-23 08:10:00,2026-07-23 08:30:00,SHORT,1.14211,1.14143,1.14235,1.14135,6.8,2.86,tp
2026-07-27 10:25:00,2026-07-27 10:40:00,SHORT,1.13968,1.14006,1.13998,1.13871,-3.8,-1.26,sl
2026-07-28 07:15:00,2026-07-28 07:50:00,SHORT,1.13713,1.13653,1.13734,1.13645,6.0,2.82,tp
2026-07-31 16:05:00,2026-07-31 17:10:00,SHORT,1.1513,1.15197,1.15189,1.14941,-6.7,-1.14,sl
2026-08-03 06:00:00,2026-08-03 06:35:00,SHORT,1.15354,1.15276,1.15381,1.15268,7.8,2.9,tp
2026-08-03 12:00:00,2026-08-03 12:05:00,SHORT,1.15306,1.15346,1.15338,1.15202,-4.0,-1.25,sl
