entry,exit,dir,entry_px,exit_px,sl,tp,pnl_pips,r,reason
2026-01-05 16:45:00,2026-01-05 18:30:00,SHORT,1.17134,1.17223,1.17223,1.16866,-8.9,-1.0,sl
2026-01-06 05:15:00,2026-01-06 07:00:00,SHORT,1.17355,1.17411,1.17411,1.17187,-5.6,-1.0,sl
2026-01-06 08:15:00,2026-01-06 08:15:00,SHORT,1.17329,1.17393,1.17393,1.17138,-6.4,-1.0,sl
2026-01-07 08:00:00,2026-01-07 08:00:00,LONG,1.16834,1.16776,1.16776,1.17009,-5.8,-1.0,sl
2026-01-08 06:00:00,2026-01-08 13:30:00,SHORT,1.16814,1.16682,1.16858,1.16682,13.2,3.0,tp
2026-01-12 08:00:00,2026-01-12 08:45:00,SHORT,1.16837,1.16912,1.16912,1.16651,-7.5,-1.0,sl
2026-01-12 14:00:00,2026-01-12 17:15:00,SHORT,1.16918,1.16708,1.17002,1.16708,21.0,2.5,tp
2026-01-13 10:15:00,2026-01-13 12:45:00,SHORT,1.16708,1.16552,1.1677,1.16552,15.6,2.5,tp
2026-01-14 10:45:00,2026-01-14 12:45:00,SHORT,1.16534,1.16591,1.16591,1.1639,-5.7,-1.0,sl
2026-01-14 14:45:00,2026-01-14 18:45:00,SHORT,1.16583,1.16397,1.16657,1.16397,18.6,2.5,tp
2026-01-16 11:30:00,2026-01-16 11:45:00,SHORT,1.16186,1.16243,1.16243,1.16045,-5.7,-1.0,sl
2026-01-16 15:15:00,2026-01-16 15:15:00,SHORT,1.1624,1.16085,1.16302,1.16085,15.5,2.5,tp
2026-01-19 07:30:00,2026-01-19 14:45:00,SHORT,1.16346,1.16432,1.16432,1.16089,-8.6,-1.0,sl
2026-01-19 17:00:00,2026-01-19 18:00:00,SHORT,1.16411,1.16487,1.16487,1.16182,-7.6,-1.0,sl
2026-01-20 05:15:00,2026-01-20 07:15:00,SHORT,1.16704,1.16768,1.16768,1.16513,-6.4,-1.0,sl
2026-01-20 08:45:00,2026-01-20 08:45:00,SHORT,1.17079,1.17177,1.17177,1.16785,-9.8,-1.0,sl
2026-01-21 12:45:00,2026-01-21 13:00:00,SHORT,1.17294,1.17381,1.17381,1.17033,-8.7,-1.0,sl
2026-01-22 12:00:00,2026-01-22 12:15:00,SHORT,1.17012,1.17092,1.17092,1.16771,-8.0,-1.0,sl
2026-01-22 16:15:00,2026-01-22 21:15:00,SHORT,1.17446,1.17539,1.17539,1.17166,-9.3,-1.0,sl
2026-01-23 16:00:00,2026-01-23 16:30:00,SHORT,1.17573,1.17658,1.17658,1.17318,-8.5,-1.0,sl
2026-01-23 19:00:00,2026-01-23 19:45:00,SHORT,1.17913,1.18034,1.18034,1.17549,-12.1,-1.0,sl
2026-01-26 16:15:00,2026-01-27 08:30:00,SHORT,1.18891,1.18529,1.19012,1.18529,36.2,3.0,tp
2026-01-27 10:00:00,2026-01-27 11:45:00,SHORT,1.1888,1.1898,1.1898,1.18581,-10.0,-1.0,sl
2026-01-27 15:15:00,2026-01-27 16:30:00,SHORT,1.19657,1.19814,1.19814,1.19186,-15.7,-1.0,sl
2026-01-28 07:15:00,2026-01-28 08:45:00,SHORT,1.20202,1.19818,1.2033,1.19818,38.4,3.0,tp
2026-01-29 05:45:00,2026-01-29 07:00:00,SHORT,1.19844,1.19948,1.19948,1.19532,-10.4,-1.0,sl
2026-01-30 12:00:00,2026-01-30 13:45:00,SHORT,1.19479,1.19082,1.19611,1.19082,39.7,3.0,tp
2026-02-03 07:45:00,2026-02-03 09:30:00,SHORT,1.18205,1.18011,1.18283,1.18011,19.4,2.5,tp
2026-02-03 17:30:00,2026-02-04 01:30:00,SHORT,1.18175,1.18283,1.18283,1.17904,-10.8,-1.0,sl
2026-02-04 05:15:00,2026-02-04 09:45:00,SHORT,1.18323,1.18143,1.18395,1.18143,18.0,2.5,tp
2026-02-05 08:15:00,2026-02-05 09:30:00,SHORT,1.18047,1.17851,1.18125,1.17851,19.6,2.5,tp
2026-02-05 14:00:00,2026-02-05 14:00:00,SHORT,1.18107,1.18212,1.18212,1.17845,-10.5,-1.0,sl
2026-02-06 05:30:00,2026-02-06 13:30:00,SHORT,1.17967,1.18032,1.18032,1.17805,-6.5,-1.0,sl
2026-02-06 14:30:00,2026-02-06 14:30:00,SHORT,1.18116,1.18193,1.18193,1.17923,-7.7,-1.0,sl
2026-02-09 07:45:00,2026-02-09 09:00:00,SHORT,1.18586,1.18674,1.18674,1.18322,-8.8,-1.0,sl
2026-02-09 12:15:00,2026-02-09 12:45:00,SHORT,1.18732,1.18826,1.18826,1.1845,-9.4,-1.0,sl
2026-02-10 09:30:00,2026-02-10 13:00:00,SHORT,1.19185,1.18919,1.19274,1.18919,26.6,3.0,tp
2026-02-10 14:30:00,2026-02-10 19:00:00,SHORT,1.19206,1.18913,1.19304,1.18913,29.3,3.0,tp
2026-02-11 06:00:00,2026-02-11 06:00:00,SHORT,1.19174,1.19244,1.19244,1.18965,-7.0,-1.0,sl
2026-02-11 10:45:00,2026-02-11 12:30:00,SHORT,1.19223,1.19011,1.19294,1.19011,21.2,3.0,tp
2026-02-12 09:45:00,2026-02-12 18:15:00,SHORT,1.18841,1.18584,1.18927,1.18584,25.7,3.0,tp
2026-02-13 14:00:00,2026-02-13 17:00:00,SHORT,1.18731,1.1883,1.1883,1.18434,-9.9,-1.0,sl
2026-02-16 06:45:00,2026-02-16 12:45:00,SHORT,1.18692,1.18556,1.18746,1.18556,13.6,2.5,tp
2026-02-17 19:00:00,2026-02-17 22:00:00,SHORT,1.18476,1.18567,1.18567,1.18249,-9.1,-1.0,sl
2026-02-19 08:45:00,2026-02-19 11:15:00,SHORT,1.18025,1.17853,1.18094,1.17853,17.2,2.5,tp
2026-02-20 15:45:00,2026-02-22 23:00:00,SHORT,1.17955,1.18093,1.18093,1.17611,-13.8,-1.0,sl
2026-02-23 06:30:00,2026-02-23 08:45:00,SHORT,1.18307,1.18083,1.18382,1.18083,22.4,3.0,tp
2026-02-25 05:15:00,2026-02-25 05:30:00,SHORT,1.17961,1.18018,1.18018,1.17789,-5.7,-1.0,sl
2026-02-25 17:15:00,2026-02-26 00:45:00,SHORT,1.18108,1.18191,1.18191,1.17858,-8.3,-1.0,sl
2026-02-26 05:45:00,2026-02-26 09:00:00,SHORT,1.18183,1.18015,1.18239,1.18015,16.8,3.0,tp
2026-02-27 14:45:00,2026-02-27 16:15:00,SHORT,1.18122,1.18202,1.18202,1.17881,-8.0,-1.0,sl
2026-02-27 17:45:00,2026-03-01 22:00:00,SHORT,1.18207,1.17939,1.18296,1.17939,26.8,3.0,tp
2026-03-04 10:15:00,2026-03-04 11:15:00,SHORT,1.16382,1.16525,1.16525,1.15954,-14.3,-1.0,sl
2026-03-04 13:15:00,2026-03-05 05:45:00,SHORT,1.16459,1.1601,1.16609,1.1601,44.9,3.0,tp
2026-03-05 09:15:00,2026-03-05 13:45:00,SHORT,1.164,1.15958,1.16547,1.15958,44.2,3.0,tp
2026-03-06 16:45:00,2026-03-08 21:00:00,SHORT,1.16077,1.1556,1.16249,1.1556,51.7,3.0,tp
2026-03-09 06:00:00,2026-03-09 08:15:00,SHORT,1.15666,1.15342,1.15796,1.15342,32.4,2.5,tp
